,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,duration,label,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto_icmp,proto_tcp,proto_udp,resp_bytes,resp_ip_bytes,resp_pkts
111,0,0,0,0,0,0,0,0,0,0,1,0,0,0.107436,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
112,0,0,0,0,0,0,0,0,0,0,1,0,0,0.089197,False,0.0,1847,2151.0,7.0,0,1,0,1539,1831.0,7.0
113,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109936,False,0.0,1847,2099.0,6.0,0,1,0,791,1043.0,6.0
114,0,0,0,0,0,0,0,0,0,0,1,0,0,0.055701,False,0.0,37,65.0,1.0,0,0,1,179,207.0,1.0
115,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004751,False,0.0,37,65.0,1.0,0,0,1,442,470.0,1.0
116,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000498,False,0.0,37,65.0,1.0,0,0,1,100,128.0,1.0
117,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000500,False,0.0,37,65.0,1.0,0,0,1,132,160.0,1.0
118,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
119,0,0,0,0,0,0,0,0,0,0,1,0,0,0.121426,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
120,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109928,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
121,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016972,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
122,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114174,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
123,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004245,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
124,0,0,0,0,0,0,0,0,0,0,1,0,0,0.034488,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
125,0,0,0,0,0,0,0,0,0,0,1,0,0,0.269845,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
126,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
127,0,0,0,0,0,0,0,0,0,0,1,0,0,0.120428,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
128,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109433,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
129,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016987,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
130,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003496,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
131,0,0,0,0,0,0,0,0,0,0,1,0,0,0.201136,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
132,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114680,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
133,0,0,0,0,0,0,0,0,0,0,1,0,0,0.269593,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
134,0,0,0,0,0,0,0,0,0,0,1,0,0,0.088448,False,0.0,1847,2151.0,7.0,0,1,0,1539,1831.0,7.0
135,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117684,False,0.0,1847,2099.0,6.0,0,1,0,791,1035.0,6.0
136,0,0,0,0,0,0,0,0,0,0,1,0,0,0.104681,False,0.0,37,65.0,1.0,0,0,1,179,207.0,1.0
137,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004001,False,0.0,37,65.0,1.0,0,0,1,442,470.0,1.0
138,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000499,False,0.0,37,65.0,1.0,0,0,1,100,128.0,1.0
139,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000500,False,0.0,37,65.0,1.0,0,0,1,132,160.0,1.0
140,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
141,0,0,0,0,0,0,0,0,0,0,1,0,0,0.107187,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
142,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003499,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
143,0,0,0,0,0,0,0,0,0,0,1,0,0,0.111674,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
144,0,0,0,0,0,0,0,0,0,0,1,0,0,0.036223,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
145,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016984,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
146,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114192,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
147,0,0,0,0,0,0,0,0,0,0,1,0,0,0.270346,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
148,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003748,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
149,0,0,0,0,0,0,0,0,0,0,1,0,0,0.106937,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
150,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003747,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
151,0,0,0,0,0,0,0,0,0,0,1,0,0,0.195890,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
152,0,0,0,0,0,0,0,0,0,0,1,0,0,0.089698,False,0.0,1847,2139.0,7.0,0,1,0,1539,1823.0,7.0
153,0,0,0,0,0,0,0,0,0,0,1,0,0,0.110187,False,0.0,1847,2151.0,7.0,0,1,0,791,1043.0,6.0
154,0,0,0,0,0,0,0,0,0,0,1,0,0,0.123928,False,0.0,37,65.0,1.0,0,0,1,179,207.0,1.0
155,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004001,False,0.0,37,65.0,1.0,0,0,1,442,470.0,1.0
156,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000498,False,0.0,37,65.0,1.0,0,0,1,100,128.0,1.0
157,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000500,False,0.0,37,65.0,1.0,0,0,1,132,160.0,1.0
158,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003502,False,0.0,0,172.0,4.0,0,1,0,0,132.0,3.0
159,0,0,0,0,0,0,0,0,0,0,1,0,0,0.202885,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
160,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003248,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
161,0,0,0,0,0,0,0,0,0,0,1,0,0,0.049207,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
162,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109190,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
163,0,0,0,0,0,0,0,0,0,0,1,0,0,0.017487,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
164,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
165,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117194,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
166,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114179,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
167,0,0,0,0,0,0,0,0,0,0,1,0,0,0.269345,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
168,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003246,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
169,0,0,0,0,0,0,0,0,0,0,1,0,0,0.055462,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
170,0,0,0,0,0,0,0,0,0,0,1,0,0,0.093956,False,1539.0,1847,2139.0,7.0,0,1,0,1539,204.0,5.0
171,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114934,False,0.0,1847,2099.0,6.0,0,1,0,791,1035.0,6.0
172,0,0,0,0,0,0,0,0,0,0,1,0,0,0.071206,False,0.0,37,65.0,1.0,0,0,1,179,207.0,1.0
173,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003751,False,0.0,37,65.0,1.0,0,0,1,442,470.0,1.0
174,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000499,False,0.0,37,65.0,1.0,0,0,1,100,128.0,1.0
175,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000749,False,0.0,37,65.0,1.0,0,0,1,132,160.0,1.0
176,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
177,0,0,0,0,0,0,0,0,0,0,1,0,0,0.130919,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
178,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000994,False,0.0,300,328.0,1.0,0,0,1,300,328.0,1.0
179,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
180,0,0,0,0,0,0,0,0,0,0,1,0,0,0.042223,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
181,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003496,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
182,0,0,0,0,0,0,0,0,0,0,1,0,0,0.055463,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
183,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109427,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
184,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016990,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
185,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114186,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
186,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
187,0,0,0,0,0,0,0,0,0,0,1,0,0,0.105937,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
188,0,0,0,0,0,0,0,0,0,0,1,0,0,0.270089,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
189,0,0,0,0,0,0,0,0,0,0,1,0,0,0.093195,False,0.0,1847,2139.0,7.0,0,1,0,1539,1823.0,7.0
190,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109432,False,0.0,1847,2099.0,6.0,0,1,0,791,1035.0,6.0
191,0,0,0,0,0,0,0,0,0,0,1,0,0,0.205372,False,0.0,37,65.0,1.0,0,0,1,179,207.0,1.0
192,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004001,False,0.0,37,65.0,1.0,0,0,1,442,470.0,1.0
193,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000499,False,0.0,37,65.0,1.0,0,0,1,100,128.0,1.0
194,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000501,False,0.0,37,65.0,1.0,0,0,1,132,160.0,1.0
195,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003496,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
196,0,0,0,0,0,0,0,0,0,0,1,0,0,0.197895,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
197,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003248,False,0.0,0,172.0,4.0,0,1,0,0,92.0,2.0
198,0,0,0,0,0,0,0,0,0,0,1,0,0,0.058969,False,0.0,34,62.0,1.0,0,0,1,311,339.0,1.0
199,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
200,0,0,0,0,0,0,0,0,0,0,1,0,0,0.191390,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
201,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003497,False,0.0,0,212.0,5.0,0,1,0,0,144.0,3.0
202,0,0,0,0,0,0,0,0,0,0,1,0,0,0.105690,False,0.0,34,62.0,1.0,0,0,1,297,325.0,1.0
203,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109438,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
204,0,0,0,0,0,0,0,0,0,0,1,0,0,0.016967,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
205,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114172,False,0.0,48,76.0,1.0,0,0,1,48,76.0,1.0
206,0,0,0,0,0,0,0,0,0,0,1,0,0,0.088947,False,0.0,1847,2139.0,7.0,0,1,0,1539,1823.0,7.0
