,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,duration,label,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto_icmp,proto_tcp,proto_udp,resp_bytes,resp_ip_bytes,resp_pkts
10,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
11,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
12,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2e005,-   benign   -,0.0,176.0,704.0,11.0,1,0,0,0.0,0.0,0.0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2e005,-   benign   -,0.0,200.0,760.0,10.0,1,0,0,0.0,0.0,0.0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1e005,-   benign   -,0.0,200.0,760.0,10.0,1,0,0,0.0,0.0,0.0
16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.82953,-   benign   -,0.0,0.0,0.0,0.0,0,0,1,1800.0,1968.0,6.0
17,0,0,0,0,0,0,1,0,0,0,0,0,0,9.399944,-   benign   -,0.0,7428.0,8100.0,24.0,0,0,1,0.0,0.0,0.0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00671,-   benign   -,0.0,40.0,96.0,2.0,1,0,0,40.0,96.0,2.0
19,0,0,0,0,0,0,0,0,0,0,1,0,0,0.019494,-   benign   -,0.0,96.0,152.0,2.0,0,0,1,96.0,152.0,2.0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,13.017631,-   benign   -,0.0,792.0,5544.0,99.0,1,0,0,0.0,0.0,0.0
21,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
22,0,0,0,0,0,0,1,0,0,0,0,0,0,3.959121,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
23,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4e005,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
24,0,0,0,0,0,0,1,0,0,0,0,0,0,3.774344,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
25,0,0,0,0,0,0,1,0,0,0,0,0,0,3.893012,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,4.180049,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
27,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5e005,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,134.720015,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,134.983429,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,135.583945,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,171.633045,-   benign   -,0.0,6900.0,7544.0,23.0,0,0,1,0.0,0.0,0.0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,180.707971,-   benign   -,0.0,580.0,1308.0,13.0,1,0,0,0.0,0.0,0.0
33,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
34,0,0,0,0,0,0,0,0,0,0,0,0,1,6e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
35,0,0,0,0,0,0,0,0,0,0,0,0,1,7e006,-   benign   -,0.0,0.0,0.0,0.0,0,1,0,0.0,80.0,2.0
36,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9e005,-   benign   -,0.0,495.0,1023.0,11.0,0,0,1,0.0,0.0,0.0
37,0,0,0,0,0,0,1,0,0,0,0,0,0,4.080298,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
38,0,0,0,0,0,0,1,0,0,0,0,0,0,4.104848,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,3.947094,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000101,-   benign   -,0.0,979.0,1507.0,11.0,0,0,1,0.0,0.0,0.0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,4.074816,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,134.880125,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,134.91912,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,135.583937,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
45,0,0,0,0,0,0,1,0,0,0,0,0,0,175.769442,-   benign   -,0.0,7200.0,7872.0,24.0,0,0,1,0.0,0.0,0.0
46,1,0,0,0,0,0,0,0,0,0,0,0,0,179.944016,-   benign   -,0.0,600.0,1384.0,14.0,1,0,0,0.0,0.0,0.0
47,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2e005,-   benign   -,0.0,561.0,1089.0,11.0,0,0,1,0.0,0.0,0.0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2e005,-   benign   -,0.0,1316.0,1652.0,7.0,0,0,1,0.0,0.0,0.0
49,0,0,0,0,0,0,1,0,0,0,0,0,0,4.022138,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
50,0,0,0,0,0,0,1,0,0,0,0,0,0,3.756469,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,4.07663,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
52,0,0,0,0,0,0,1,0,0,0,0,0,0,4.141261,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,135.423985,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
54,1,0,0,0,0,0,0,0,0,0,0,0,0,135.056485,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,136.351937,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
56,0,0,0,0,0,0,1,0,0,0,0,0,0,171.314691,-   benign   -,0.0,6900.0,7544.0,23.0,0,0,1,0.0,0.0,0.0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,180.411992,-   benign   -,0.0,600.0,1384.0,14.0,1,0,0,0.0,0.0,0.0
58,0,0,0,0,0,0,1,0,0,0,0,0,0,4.094092,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
59,0,0,0,0,0,0,1,0,0,0,0,0,0,3.712268,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
60,0,0,0,0,0,0,1,0,0,0,0,0,0,3.874202,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
61,0,0,0,0,0,0,1,0,0,0,0,0,0,3.865345,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
62,1,0,0,0,0,0,0,0,0,0,0,0,0,135.007999,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
63,1,0,0,0,0,0,0,0,0,0,0,0,0,134.999865,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
64,1,0,0,0,0,0,0,0,0,0,0,0,0,135.423971,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
65,0,0,0,0,0,0,1,0,0,0,0,0,0,173.328155,-   benign   -,0.0,6000.0,6560.0,20.0,0,0,1,0.0,0.0,0.0
66,1,0,0,0,0,0,0,0,0,0,0,0,0,180.75197,-   benign   -,0.0,580.0,1308.0,13.0,1,0,0,0.0,0.0,0.0
67,0,0,0,0,0,0,1,0,0,0,0,0,0,1.789118,-   benign   -,0.0,736.0,976.0,5.0,0,0,1,0.0,0.0,0.0
68,0,0,0,0,0,0,1,0,0,0,0,0,0,3.849954,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
69,0,0,0,0,0,0,1,0,0,0,0,0,0,3.780424,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
70,0,0,0,0,0,0,1,0,0,0,0,0,0,3.969944,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
71,1,0,0,0,0,0,0,0,0,0,0,0,0,134.848031,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
72,1,0,0,0,0,0,0,0,0,0,0,0,0,134.887392,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
73,1,0,0,0,0,0,0,0,0,0,0,0,0,135.327928,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
74,0,0,0,0,0,0,1,0,0,0,0,0,0,162.155331,-   benign   -,0.0,6600.0,7216.0,22.0,0,0,1,0.0,0.0,0.0
75,1,0,0,0,0,0,0,0,0,0,0,0,0,180.28399,-   benign   -,0.0,580.0,1308.0,13.0,1,0,0,0.0,0.0,0.0
76,0,0,0,0,0,0,1,0,0,0,0,0,0,4.058887,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
77,0,0,0,0,0,0,1,0,0,0,0,0,0,3.819744,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
78,0,0,0,0,0,0,1,0,0,0,0,0,0,4.040004,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
79,0,0,0,0,0,0,1,0,0,0,0,0,0,3.876546,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
80,1,0,0,0,0,0,0,0,0,0,0,0,0,134.687932,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
81,1,0,0,0,0,0,0,0,0,0,0,0,0,134.791482,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
82,1,0,0,0,0,0,0,0,0,0,0,0,0,135.423892,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
83,0,0,0,0,0,0,1,0,0,0,0,0,0,175.549635,-   benign   -,0.0,6900.0,7544.0,23.0,0,0,1,0.0,0.0,0.0
84,1,0,0,0,0,0,0,0,0,0,0,0,0,180.395996,-   benign   -,0.0,600.0,1384.0,14.0,1,0,0,0.0,0.0,0.0
85,0,0,0,0,0,0,1,0,0,0,0,0,0,3.942575,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
86,0,0,0,0,0,0,1,0,0,0,0,0,0,3.87375,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
87,0,0,0,0,0,0,1,0,0,0,0,0,0,4.026406,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
88,0,0,0,0,0,0,1,0,0,0,0,0,0,4.164705,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
89,1,0,0,0,0,0,0,0,0,0,0,0,0,135.263999,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
90,1,0,0,0,0,0,0,0,0,0,0,0,0,135.024997,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
91,1,0,0,0,0,0,0,0,0,0,0,0,0,136.127965,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
92,0,0,0,0,0,0,1,0,0,0,0,0,0,168.015512,-   benign   -,0.0,6000.0,6560.0,20.0,0,0,1,0.0,0.0,0.0
93,1,0,0,0,0,0,0,0,0,0,0,0,0,180.623973,-   benign   -,0.0,580.0,1308.0,13.0,1,0,0,0.0,0.0,0.0
94,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6e005,-   benign   -,0.0,451.0,979.0,11.0,0,0,1,0.0,0.0,0.0
95,0,0,0,0,0,0,1,0,0,0,0,0,0,3.933981,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
96,0,0,0,0,0,0,1,0,0,0,0,0,0,3.854194,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
97,0,0,0,0,0,0,1,0,0,0,0,0,0,4.163531,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
98,0,0,0,0,0,0,1,0,0,0,0,0,0,4.174698,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
99,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003738,-   benign   -,0.0,156.0,268.0,4.0,0,0,1,412.0,524.0,4.0
100,1,0,0,0,0,0,0,0,0,0,0,0,0,134.848013,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
101,1,0,0,0,0,0,0,0,0,0,0,0,0,134.919447,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
102,1,0,0,0,0,0,0,0,0,0,0,0,0,135.055936,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0.030243,-   benign   -,0.0,96.0,152.0,2.0,0,0,1,96.0,152.0,2.0
104,0,0,0,0,0,0,1,0,0,0,0,0,0,172.789614,-   benign   -,0.0,6300.0,6888.0,21.0,0,0,1,0.0,0.0,0.0
105,1,0,0,0,0,0,0,0,0,0,0,0,0,180.803993,-   benign   -,0.0,580.0,1308.0,13.0,1,0,0,0.0,0.0,0.0
106,0,0,0,0,0,0,1,0,0,0,0,0,0,3.978091,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
107,0,0,0,0,0,0,1,0,0,0,0,0,0,3.890837,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
108,0,0,0,0,0,0,1,0,0,0,0,0,0,3.869429,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
109,0,0,0,0,0,0,1,0,0,0,0,0,0,3.934943,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
110,1,0,0,0,0,0,0,0,0,0,0,0,0,135.856688,-   benign   -,0.0,96.0,288.0,4.0,1,0,0,0.0,0.0,0.0
111,1,0,0,0,0,0,0,0,0,0,0,0,0,135.868948,-   benign   -,0.0,0.0,192.0,4.0,1,0,0,0.0,0.0,0.0
112,1,0,0,0,0,0,0,0,0,0,0,0,0,136.447958,-   benign   -,0.0,400.0,1296.0,16.0,1,0,0,0.0,0.0,0.0
113,0,0,0,0,0,0,1,0,0,0,0,0,0,9.3e005,-   benign   -,0.0,495.0,1023.0,11.0,0,0,1,0.0,0.0,0.0
114,0,0,0,0,0,0,1,0,0,0,0,0,0,174.95001,-   benign   -,0.0,7200.0,7872.0,24.0,0,0,1,0.0,0.0,0.0
115,1,0,0,0,0,0,0,0,0,0,0,0,0,180.327992,-   benign   -,0.0,600.0,1384.0,14.0,1,0,0,0.0,0.0,0.0
116,0,0,0,0,0,0,1,0,0,0,0,0,0,9.5e005,-   benign   -,0.0,979.0,1507.0,11.0,0,0,1,0.0,0.0,0.0
117,0,0,0,0,0,0,1,0,0,0,0,0,0,4.192472,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
118,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0001,-   benign   -,0.0,561.0,1089.0,11.0,0,0,1,0.0,0.0,0.0
119,0,0,0,0,0,0,1,0,0,0,0,0,0,9.9e005,-   benign   -,0.0,1316.0,1652.0,7.0,0,0,1,0.0,0.0,0.0
120,0,0,0,0,0,0,1,0,0,0,0,0,0,3.799446,-   benign   -,0.0,876.0,1164.0,6.0,0,0,1,0.0,0.0,0.0
121,0,0,0,0,0,0,0,1,0,0,0,0,0,4537.403134,-   benign   -,0.0,179107.0,466302.0,2702.0,0,1,0,464134.0,1075416.0,3137.0
122,0,0,0,0,0,0,1,0,0,0,0,0,0,90.034713,-   benign   -,0.0,3300.0,3608.0,11.0,0,0,1,0.0,0.0,0.0
123,1,0,0,0,0,0,0,0,0,0,0,0,0,90.39997,-   benign   -,0.0,340.0,844.0,9.0,1,0,0,0.0,0.0,0.0
124,1,0,0,0,0,0,0,0,0,0,0,0,0,89.82403,-   benign   -,0.0,72.0,216.0,3.0,1,0,0,0.0,0.0,0.0
125,1,0,0,0,0,0,0,0,0,0,0,0,0,45.215915,-   benign   -,0.0,200.0,648.0,8.0,1,0,0,0.0,0.0,0.0
126,1,0,0,0,0,0,0,0,0,0,0,0,0,44.242223,-   benign   -,0.0,0.0,96.0,2.0,1,0,0,0.0,0.0,0.0
